"subj_idx","series","misNum","shapeNameEn","characterNameEn","CorrectingRT","Dprime"
"sv020021",0,3,"circular",NA,82.9652482269503,3.28282987632832
"sv020021",0,3,"pentagon",NA,-47.0343200740056,2.46221066759554
"sv020021",0,3,"square",NA,127.885416666667,3.09130658347144
"sv020021",0,3,"triangle",NA,11.0755555555555,2.72172629489137
"sv020021",1,1,NA,"friend",-16.1046428571428,2.00385495559549
"sv020021",1,1,NA,"mother",61.423768115942,3.21276125255375
"sv020021",1,1,NA,"self",36.5879593810445,3.06214210238773
"sv020021",1,1,NA,"stranger",58.6794685990338,1.80044843705108
"sv020021",1,2,NA,"friend",23.9498412698413,2.72231780458487
"sv020021",1,2,NA,"mother",52.4735224586288,1.73849156763925
"sv020021",1,2,NA,"self",133.523080481036,3.66277732852839
"sv020021",1,2,NA,"stranger",57.5045454545455,1.49998424112532
"sv020021",1,3,NA,"friend",55.7969981238274,2.37735459100194
"sv020021",1,3,NA,"mother",91.1156314699792,3.48431999326866
"sv020021",1,3,NA,"self",14.8289651837524,2.93661737421183
"sv020021",1,3,NA,"stranger",75.5006818181819,2.37161112561273
"sv020022",0,1,"circular",NA,56.3404255319149,4.60607988917956
"sv020022",0,1,"pentagon",NA,42.7059465357338,2.19496296002665
"sv020022",0,1,"square",NA,93.0534420289855,3.74850943821112
"sv020022",0,1,"triangle",NA,78.7555555555556,4.57309590262196
"sv020022",0,2,"circular",NA,85.1059204440334,4.04715534551705
